DateCommande,NumCommande,Client,Catégorie,Quantité,Statut,FactureID,PDF_URL
27/07/2026,426-07-2026,Relax,61-63gr,204,Livré,F-20260728-070356,https://drive.google.com/file/d/1nuWIUdBGd9l7FseGjI5Sv5OuWlMJxOa4/view?usp=drivesdk
27/07/2026,427-07-2026,Rahery,64-66gr,1300,Livré,F-20260728-070455,https://drive.google.com/file/d/13N2XqPDHQaZpq9m6O9UNcD7Ydyy-s6wh/view?usp=drivesdk
27/07/2026,429-07-2026,Jirama,64-66gr,876,Livré,F-20260728-070547,https://drive.google.com/file/d/1rgYXMeqowU0xmu21JoU7bIWb78scCwIr/view?usp=drivesdk
27/07/2026,431-07-2026,Naivo,67-69gr,1200,Livré,F-20260728-070656,https://drive.google.com/file/d/1axKREtLj2ZOXfwOE9SbeSSzOUFJkn70w/view?usp=drivesdk
27/07/2026,433-07-2026,Pompier,70-74gr,300,Livré,F-20260728-070803,https://drive.google.com/file/d/1EHcjELpNukET865o__AprM0Sko8lV4tp/view?usp=drivesdk
27/07/2026,435-07-2026,Major Shop,70-74gr,400,Livré,F-20260728-070845,https://drive.google.com/file/d/1WZByHOJFxzhVcSgeYFMUcpgdULBqsSJL/view?usp=drivesdk
27/07/2026,437-07-2026,EPP Tsiry,70-74gr,170,Livré,F-20260728-070930,https://drive.google.com/file/d/15GDdg4MWnK-GZeOtCf_xQ0JtNL7gcvgb/view?usp=drivesdk
27/07/2026,439-07-2026,EPP Tsiry,75gr +,188,Livré,F-20260728-071004,https://drive.google.com/file/d/1TGWCgoUMbA1DJJTLYrIAnhsB-BSAr4Dc/view?usp=drivesdk
27/07/2026,441-07-2026,Chinoise,Casser,57,Livré,F-20260728-071100,https://drive.google.com/file/d/1UVH46Wm0v8H7MZ7xx56MoEb9YCFy-TX2/view?usp=drivesdk
28/07/2026,443-07-2026,Mercy Ships,61-63gr,620,Livré,F-20260728-073812,https://drive.google.com/file/d/1PVxNipghZgRF6v3X5lmmpgfkLSgsUs0f/view?usp=drivesdk
28/07/2026,445-07-2026,Calypso,67-69gr,600,Livré,F-20260728-073903,https://drive.google.com/file/d/1fSoWsdScH9w7tMe6P5_0hCZHOKcrK_0v/view?usp=drivesdk
28/07/2026,446-07-2026,Linah,42-46gr,3,Livré,F-20260729-075020,https://drive.google.com/file/d/1bnmtzn_TltBw_IEc5GG8FAdbr5J8zoaI/view?usp=drivesdk
28/07/2026,447-07-2026,Linah,47-56gr,45,Livré,F-20260729-075126,https://drive.google.com/file/d/14TviM84-yfDLkCSsqSm4lTQ53-YYP4v9/view?usp=drivesdk
28/07/2026,449-07-2026,Angéline,47-56gr,300,Livré,F-20260729-075415,https://drive.google.com/file/d/1-KJMnrdUA1kysPlhvBGe2ko0Ssj_A9C2/view?usp=drivesdk
28/07/2026,450-07-2026,Mr Mamy,57-60gr,1042,Livré,F-20260729-082445,https://drive.google.com/file/d/1pOXH-WbYsvj1X98YPGgJN_tToZci0boi/view?usp=drivesdk
28/07/2026,452-07-2026,Mr Mamy,64-66gr,1084,Livré,F-20260729-082521,https://drive.google.com/file/d/1cTLk9Kw53Nx8Cf9RnyaA52rpGElXfTlP/view?usp=drivesdk
28/07/2026,453-07-2026,CFC,61-63gr,624,Livré,F-20260729-082734,https://drive.google.com/file/d/1Z4CzFUjBOHMWyataWRN2hPaEOBCOMFms/view?usp=drivesdk
28/07/2026,454-07-2026,Naivo,67-69gr,380,Livré,F-20260729-082814,https://drive.google.com/file/d/1B_B3DydZFUtQ5dmCWsCh9t0kTrzTQR_q/view?usp=drivesdk
28/07/2026,456-07-2026,Pompier,70-74gr,207,Livré,F-20260729-082936,https://drive.google.com/file/d/1SlN8nXJAZatS7eF9schNzhbUOS6FkxJR/view?usp=drivesdk
28/07/2026,457-07-2026,Major Shop,70-74gr,200,Livré,F-20260729-083346,https://drive.google.com/file/d/1-L5LE9PoY_jyzlWZttp-5ollDHdkVz5f/view?usp=drivesdk
28/07/2026,459-07-2026,EPP Tsiry,75gr +,90,Livré,F-20260729-083726,https://drive.google.com/file/d/1i7La9-2i1qfR0--RCUZDDFj4hi9oTxsv/view?usp=drivesdk
28/07/2026,461-07-2026,Lasopy,Casser,43,Livré,F-20260729-083846,https://drive.google.com/file/d/1JyDhlP_jxA9I3K0OzzYH16CKU4RqzMOG/view?usp=drivesdk
29/07/2026,462-07-2026,Mercy Ships,61-63gr,650,Livré,F-20260729-084242,https://drive.google.com/file/d/1TfFqV266w7awxwg7npVYeEH1tlWLWHur/view?usp=drivesdk
29/07/2026,464-07-2026,Linah,42-46gr,2,Livré,F-20260730-075451,https://drive.google.com/file/d/1IMgex9gwGz0lpyb8RHhDkq1iTjny4IW7/view?usp=drivesdk
29/07/2026,465-07-2026,Linah,47-56gr,101,Livré,F-20260730-075626,https://drive.google.com/file/d/1VLKV9oy59NeVUseWVuRLvPjRGiO8Reix/view?usp=drivesdk
29/07/2026,466-07-2026,Angéline,47-56gr,200,Livré,F-20260730-075707,https://drive.google.com/file/d/1xsssJvDmfo2GcmiHIZapIvNcOrC6wDtm/view?usp=drivesdk
29/07/2026,468-07-2026,CFC,57-60gr,1006,Livré,F-20260730-075753,https://drive.google.com/file/d/1V3uaBM6EudF3X8s66uBqz-o6aCOO9BKw/view?usp=drivesdk
29/07/2026,469-07-2026,Nambinina,61-63gr,555,Livré,F-20260730-081346,https://drive.google.com/file/d/1cQ2D7jbDnx02r5qscL4HQZtMMLV0jmYC/view?usp=drivesdk
29/07/2026,470-07-2026,Rahery,64-66gr,1075,Livré,F-20260730-081456,https://drive.google.com/file/d/1uDPjfS9HCdzRXC2ESeBV5RgDZrs_XdIB/view?usp=drivesdk
29/07/2026,472-07-2026,Naivo,67-69gr,774,Livré,F-20260730-081759,https://drive.google.com/file/d/1mwlDd82V1uPqWvmclVofCvh83isX-BaT/view?usp=drivesdk
29/07/2026,474-07-2026,Major Shop,70-74gr,290,Livré,F-20260730-082112,https://drive.google.com/file/d/15hyNv46QhE3-6OTzobCPD-bIjbsC8cjZ/view?usp=drivesdk
29/07/2026,476-07-2026,Pompier,70-74gr,200,Livré,F-20260730-082202,https://drive.google.com/file/d/1UUKtJO02gfZywyC0vVAOjfbRllGjAqlS/view?usp=drivesdk
29/07/2026,477-07-2026,EPP Tsiry,75gr +,94,Livré,F-20260730-082256,https://drive.google.com/file/d/1DY0vWBhgmv3FA8hdv6o77KlKcO4Yc8q1/view?usp=drivesdk
29/07/2026,478-07-2026,Chinoise,Casser,35,Livré,F-20260730-082346,https://drive.google.com/file/d/1nlyTu0sTQH92Sp6m1a6D4sySfaArLsJ9/view?usp=drivesdk
30/07/2026,479-07-2026,Mercy Ships,61-63gr,620,Livré,F-20260730-083726,https://drive.google.com/file/d/1emp9AVtTZq5yHNk-AwYUCu1Ly0k2m7wE/view?usp=drivesdk
30/07/2026,480-07-2026,Fasankarana,42-46gr,2,Livré,F-20260731-082420,https://drive.google.com/file/d/1_nm3-ruVHaHtKvG1qTszfOZgGfEgPTP2/view?usp=drivesdk
30/07/2026,482-07-2026,Fasankarana,47-56gr,91,Livré,F-20260731-082612,https://drive.google.com/file/d/1qP7H0y9rBkxB7vZvgEwwLwTZVS3im4EA/view?usp=drivesdk
30/07/2026,484-07-2026,Angéline,47-56gr,300,Livré,F-20260731-082654,https://drive.google.com/file/d/1GM-dTOW6X15i0gcMmKFzbpd7Dl6KNPQM/view?usp=drivesdk
30/07/2026,486-07-2026,CFC,57-60gr,1105,Livré,F-20260731-082807,https://drive.google.com/file/d/1yiMg1RDBIsH8WmFKmcCSLXpcM-RYBKB-/view?usp=drivesdk
30/07/2026,488-07-2026,Damaskôsy,61-63gr,608,Livré,F-20260731-082914,https://drive.google.com/file/d/1gqgnhQkPHMSnAhHSjA2Ny5yRw0xEI8EV/view?usp=drivesdk
30/07/2026,490-07-2026,Rahery,64-66gr,1043,Livré,F-20260731-083012,https://drive.google.com/file/d/1NIhHeoiITyvICjfT4xeHHwZoU646Oikn/view?usp=drivesdk
30/07/2026,492-07-2026,Naivo,67-69gr,687,Livré,F-20260731-083329,https://drive.google.com/file/d/1azEPRCXf3M6ODSmtgQA8Vgv1fvjjr9OD/view?usp=drivesdk
30/07/2026,493-07-2026,Major Shop,70-74gr,385,Livré,F-20260731-083414,https://drive.google.com/file/d/1hNsmOfJXZDTUn5PW1bEMH8IsnYExKi-1/view?usp=drivesdk
30/07/2026,495-07-2026,EPP Tsiry,75gr +,113,Livré,F-20260731-083526,https://drive.google.com/file/d/1mmZsGUqsqp6AM56Qjoq_Rb4vlhZVFz6S/view?usp=drivesdk
30/07/2026,497-07-2026,Lasopy,Casser,32,Livré,F-20260731-083619,https://drive.google.com/file/d/1G4wWs3W3e1kmKgOmWtsuMKk9LGMau9W8/view?usp=drivesdk
31/07/2026,499-07-2026,Mercy Ships,61-63gr,580,Livré,F-20260731-085844,https://drive.google.com/file/d/1ZmfH54W9K6APliKrnZ0cWAEVrz8h-2m2/view?usp=drivesdk
31/07/2026,501-07-2026,Calypso,67-69gr,600,Livré,F-20260731-090357,https://drive.google.com/file/d/1-o3kj7Sa40cXwxMRHN6qV6JqWb8_flMv/view?usp=drivesdk
31/07/2026,502-07-2026,La Terrasse,61-63gr,150,Livré,F-20260731-093120,https://drive.google.com/file/d/1K7kj0tOmR8T-0n0osG_QQj0THP5b3GwP/view?usp=drivesdk
31/07/2026,503-07-2026,Fasankarana,47-56gr,122,Livré,F-20260801-073853,https://drive.google.com/file/d/1pmny2FZX4FokNZDzocI_HmFe4fjb4Mj1/view?usp=drivesdk
31/07/2026,506-07-2026,Zoky Jo,47-56gr,120,Livré,F-20260801-082659,https://drive.google.com/file/d/1hQS6ToKD-mLSGLA-HaNU0ORwXqJjmL-7/view?usp=drivesdk
31/07/2026,508-07-2026,Angéline,47-56gr,300,Livré,F-20260801-082731,https://drive.google.com/file/d/1ev0xomZgr7NsSsDaq_rLnOKBBbK_aC1L/view?usp=drivesdk
31/07/2026,509-07-2026,CFC,57-60gr,1231,Livré,F-20260801-082810,https://drive.google.com/file/d/1TMn_fcbq5qXyfWs4i1qBXwCKz9u7x0D4/view?usp=drivesdk
31/07/2026,511-07-2026,Damaskôsy,61-63gr,465,Livré,F-20260801-082926,https://drive.google.com/file/d/13Rgjb4OSRLg9ltGMVlqgsixdPvEl4ZXe/view?usp=drivesdk
31/07/2026,514-07-2026,Rahery,64-66gr,925,Livré,F-20260801-083026,https://drive.google.com/file/d/1MzeutOMKejD-vTCAjmGEvuh06Y6XGAbV/view?usp=drivesdk
31/07/2026,516-07-2026,Major Shop,70-74gr,364,Livré,F-20260801-084215,https://drive.google.com/file/d/1QN_BzdFqyEjhMe3kRadZTB3uPx_gO9p1/view?usp=drivesdk
31/07/2026,517-07-2026,EPP Tsiry,75gr +,73,Livré,F-20260801-084312,https://drive.google.com/file/d/19TOFuriwnozLKEXX7uV57792oP_2qECj/view?usp=drivesdk
31/07/2026,518-07-2026,Chinoise,Casser,46,Livré,F-20260801-084359,https://drive.google.com/file/d/1cPIqQdelJKvKiSr71nZXKbDdt1kt7OTz/view?usp=drivesdk
01/08/2026,003-08-2026,Mercy Ships,61-63gr,408,Livré,F-20260801-083358,https://drive.google.com/file/d/1xKdJPbCCu9f34-1XWYMH02br2GOiLWBE/view?usp=drivesdk
01/08/2026,004-08-2026,Adam&Eve,57-60gr,150,Livré,F-20260801-083433,https://drive.google.com/file/d/1__XjAEgCbgpUNs2-0dIqfreMDoBtz942/view?usp=drivesdk
01/08/2026,005-08-2026,Linah,42-46gr,3,Livré,F-20260802-133216,https://drive.google.com/file/d/1oYOLfNE2Rl5xHlsCasdVDjHbzurMVFTr/view?usp=drivesdk
01/08/2026,006-08-2026,Linah,47-56gr,109,Livré,F-20260802-133300,https://drive.google.com/file/d/1f5Z_pn4VBlM4xVeXie22Dgatwg72OIGl/view?usp=drivesdk
01/08/2026,007-08-2026,Angéline,47-56gr,400,Livré,F-20260802-133423,https://drive.google.com/file/d/1_UpktqZ3qpM5JjLLO5IF2vaGAl7maNjq/view?usp=drivesdk
01/08/2026,008-08-2026,Sainte Marie,57-60gr,1071,Livré,F-20260802-133520,https://drive.google.com/file/d/1tKq4xIkhfhqi5pCtKZ7MvSw-x0Hmten1/view?usp=drivesdk
01/08/2026,009-08-2026,CFC,61-63gr,795,Livré,F-20260802-133606,https://drive.google.com/file/d/12zbvkU_yRbg7N7khFXtSRpPy49oIqnlT/view?usp=drivesdk
01/08/2026,012-08-2026,Rahery,64-66gr,991,Livré,F-20260803-042214,https://drive.google.com/file/d/1ZlSLa9BXgjnuJApRvM87xYfkjWO92vXf/view?usp=drivesdk
01/08/2026,013-08-2026,Naivo,67-69gr,558,Livré,F-20260803-042320,https://drive.google.com/file/d/1PItWaNnBc-Y0CHZdgRIM74Jua_-jvpPx/view?usp=drivesdk
01/08/2026,014-08-2026,Major Shop,70-74gr,375,Livré,F-20260803-042416,https://drive.google.com/file/d/13M1Oi1urbxyzWB_jcJJDTbST0EQ39UsB/view?usp=drivesdk
01/08/2026,015-08-2026,EPP Tsiry,75gr +,74,Livré,F-20260803-042459,https://drive.google.com/file/d/10cucSMDa2KeO_JGag8nRwFuoy7Vayn75/view?usp=drivesdk
01/08/2026,017-08-2026,Chinoise,Casser,47,Livré,F-20260803-042536,https://drive.google.com/file/d/15SgwEr_XrkOVINGnXMAwng5Y4kDBZO5V/view?usp=drivesdk
02/08/2026,010-08-2026,Mercy Ships,61-63gr,530,Livré,F-20260802-133821,https://drive.google.com/file/d/1w4CJ0l9IH6KxFFZS9MTF98rVhjLGvLlK/view?usp=drivesdk
03/08/2026,018-08-2026,Mercy Ships,61-63gr,520,Livré,F-20260803-074546,https://drive.google.com/file/d/1m4ooZHklBS_669i1GQn8czCsfrH3k0SU/view?usp=drivesdk
03/08/2026,020-08-2026,La Terrasse,61-63gr,150,Livré,F-20260803-075259,https://drive.google.com/file/d/1uRQ5V_veN9dnkBQX4qXdt7ublm_z0LlC/view?usp=drivesdk
03/08/2026,022-08-2026,Fasankarana,42-46gr,9,Livré,F-20260804-064657,https://drive.google.com/file/d/1HeYxiFMkDDwMylSl5cG_uu0rbunR3RrT/view?usp=drivesdk
03/08/2026,023-08-2026,Fasankarana,47-56gr,45,Livré,F-20260804-064748,https://drive.google.com/file/d/15-qAlL-zbGa60AjPi2_jIh5I_HzdiEe4/view?usp=drivesdk
03/08/2026,024-08-2026,Nambinina,47-56gr,400,Livré,F-20260804-064845,https://drive.google.com/file/d/1h3Gj4OiRP5RWlwSUUJkJbNArTl6YAeoH/view?usp=drivesdk
03/08/2026,025-08-2026,Angéline,47-56gr,400,Livré,F-20260804-064944,https://drive.google.com/file/d/1XUM5tX7_zHG0SMdY6pqaP9yiMNe-HEEh/view?usp=drivesdk
03/08/2026,026-08-2026,Mr Mamy,57-60gr,1300,Livré,F-20260804-065051,https://drive.google.com/file/d/1Avxr7DOginz78MWOc88PCCF5dRBHb5rU/view?usp=drivesdk
03/08/2026,028-08-2026,Damaskôsy,57-60gr,1092,Livré,F-20260804-065156,https://drive.google.com/file/d/1mfSagDuu9i9TKbywLiOXV4AxwU47cDYK/view?usp=drivesdk
03/08/2026,030-08-2026,CFC,61-63gr,1196,Livré,F-20260804-065518,https://drive.google.com/file/d/1TT8Ka3uobVNH1U9u6aKgl5WuTNTGnwm4/view?usp=drivesdk
03/08/2026,033-08-2026,Rahery,64-66gr,1300,Livré,F-20260804-065612,https://drive.google.com/file/d/1tsWUMbuqMndSq1KSrHErlNH037W7_KLi/view?usp=drivesdk
03/08/2026,034-08-2026,La Paillote,64-66gr,300,Livré,F-20260804-065748,https://drive.google.com/file/d/1HWjkfNtn5WniCAQnoKp1BTdNiq96IAYj/view?usp=drivesdk
03/08/2026,035-08-2026,SASA,64-66gr,30,Livré,F-20260804-065840,https://drive.google.com/file/d/17SSlQDtjkQbsT7Tnk2EG0V78jA9Rbian/view?usp=drivesdk
03/08/2026,036-08-2026,Relax,64-66gr,451,Livré,F-20260804-065936,https://drive.google.com/file/d/15FnqEiKnqpwa80tonAEEPqQ3lfVojkb0/view?usp=drivesdk
03/08/2026,038-08-2026,Patisserie Wong,67-69gr,251,Livré,F-20260804-071418,https://drive.google.com/file/d/1SC-2Nt7O661I4rXzYLFpUB13W2DG3B5u/view?usp=drivesdk
03/08/2026,039-08-2026,Naivo,67-69gr,800,Livré,F-20260804-071922,https://drive.google.com/file/d/14dbX85LD71UE4krZdy8hChKX_Qn4Jw8e/view?usp=drivesdk
03/08/2026,040-08-2026,Pompier,70-74gr,400,Livré,F-20260804-071956,https://drive.google.com/file/d/1RUq4AtOrf5SzEoQ116RLDWjp3iBJhZBt/view?usp=drivesdk
03/08/2026,042-08-2026,Major Shop,70-74gr,339,Livré,F-20260804-072703,https://drive.google.com/file/d/1adPMLwOTinAScB5ePCFnFXyKY3GvuFOj/view?usp=drivesdk
03/08/2026,044-08-2026,EPP Tsiry,75gr +,192,Livré,F-20260804-072755,https://drive.google.com/file/d/147jTj-6npf4tI9p5J9Q9hLGx4KSsiJ8G/view?usp=drivesdk
03/08/2026,045-08-2026,Chinoise,Casser,90,Livré,F-20260804-072832,https://drive.google.com/file/d/1Hertve6-msydNPPTyxJU-Oy0RPsVy_Oj/view?usp=drivesdk
04/08/2026,046-08-2026,Mercy Ships,61-63gr,570,Livré,F-20260804-073334,https://drive.google.com/file/d/1ebZMu8rKbXXbijLV9EejxbUiYZdIwRpt/view?usp=drivesdk
04/08/2026,047-08-2026,Leader Price,57-60gr,840,Livré,F-20260804-073620,https://drive.google.com/file/d/1hfLD8kONGI7Q1Dfs5Buqgo1m4uxvK2z_/view?usp=drivesdk
04/08/2026,048-08-2026,La braise,67-69gr,120,Livré,F-20260804-074131,https://drive.google.com/file/d/1pDHrRbRc517yaXHvKKWzh_hHyNHif4jX/view?usp=drivesdk
04/08/2026,049-08-2026,Linah,42-46gr,1,Livré,F-20260805-080809,https://drive.google.com/file/d/1-rjiByFjstNLYJRGYhvxb_nEHWa1JssF/view?usp=drivesdk
04/08/2026,050-08-2026,Linah,47-56gr,72,Livré,F-20260805-080851,https://drive.google.com/file/d/1mqUCoz5CAWJl3FW7WlusErhpL7EOJEY5/view?usp=drivesdk
04/08/2026,053-08-2026,Angéline,47-56gr,200,Livré,F-20260805-080934,https://drive.google.com/file/d/1hpJhmpYEGoSYlkVnCaoZCstnGOBqFN5N/view?usp=drivesdk
04/08/2026,056-08-2026,Valpinson,57-60gr,168,Livré,F-20260805-081041,https://drive.google.com/file/d/17SJsQWsXX-fIbVQB3gPPpc5SjIqHOKo7/view?usp=drivesdk
04/08/2026,058-08-2026,Otiv,61-63gr,569,Livré,F-20260805-081136,https://drive.google.com/file/d/1s3WvWcqyrDHHITGELrvcTqz2OO0Exh3o/view?usp=drivesdk
04/08/2026,060-08-2026,Rahery,64-66gr,1042,Livré,F-20260805-081226,https://drive.google.com/file/d/1dDyhRJCgcWagxXmpO7nLST3RBEjrxdjL/view?usp=drivesdk
04/08/2026,061-08-2026,Naivo,67-69gr,889,Livré,F-20260805-081328,https://drive.google.com/file/d/1VAM34mUOKaJQaHd9A2qc2Py37xSkxUai/view?usp=drivesdk
04/08/2026,062-08-2026,Major Shop,70-74gr,290,Livré,F-20260805-081444,https://drive.google.com/file/d/1A5EpI6oTFsoL8tjwCETK8CmakyRavsEC/view?usp=drivesdk
04/08/2026,065-08-2026,Pompier,70-74gr,200,Livré,F-20260805-081512,https://drive.google.com/file/d/1z-OwM6AI9ZQgDb-hv7k9aOwilYlyJHAg/view?usp=drivesdk
04/08/2026,067-08-2026,EPP Tsiry,75gr +,139,Livré,F-20260805-081600,https://drive.google.com/file/d/1quPjInXh5gavc89Rz7TlR1GWom9YRL7n/view?usp=drivesdk
04/08/2026,069-08-2026,Lasopy,Casser,40,Livré,F-20260805-081650,https://drive.google.com/file/d/189YzZeWX3zRiUpD_o_wIEafQf5rrO54d/view?usp=drivesdk
05/08/2026,070-08-2026,Mercy Ships,61-63gr,515,Livré,F-20260805-082200,https://drive.google.com/file/d/1TjyzBbbuMeZv3odJfiZ5LrgO_GFVgj3N/view?usp=drivesdk
05/08/2026,071-08-2026,La Terrasse,57-60gr,150,Livré,F-20260805-082421,https://drive.google.com/file/d/1CrO0Re5KIoaTwnBUy-ku-ULqrdiVWOCM/view?usp=drivesdk
05/08/2026,073-08-2026,Linah,42-46gr,4,Livré,F-20260806-043757,https://drive.google.com/file/d/1K8kEp6tghF1sDMQGD8sGcFM_8GNCDP3a/view?usp=drivesdk
05/08/2026,074-08-2026,Linah,47-56gr,117,Livré,F-20260806-043923,https://drive.google.com/file/d/1r31UjR-1jAvwGgEKm2PHv4a_y-xnrxOx/view?usp=drivesdk
05/08/2026,075-08-2026,Angéline,47-56gr,200,Livré,F-20260806-044103,https://drive.google.com/file/d/1TSVheypp74rJDLj_XppaSu_iTX2Lu8oo/view?usp=drivesdk
05/08/2026,077-08-2026,CFC,57-60gr,862,Livré,F-20260806-044218,https://drive.google.com/file/d/1tkio2dUx0vgrua0Wapn4Z8c1XJiD-UXy/view?usp=drivesdk
05/08/2026,078-08-2026,Patisserie Wong,61-63gr,120,Livré,F-20260806-044358,https://drive.google.com/file/d/1F3vcKrjmhXtHIlTnNaLNJMIzZKWOAbzR/view?usp=drivesdk
05/08/2026,080-08-2026,Damaskôsy,61-63gr,578,Livré,F-20260806-044511,https://drive.google.com/file/d/1lNGFEbAjZx7lMPGLK-Gz3rRnPLu7Y8eD/view?usp=drivesdk
05/08/2026,082-08-2026,Rahery,64-66gr,1097,Livré,F-20260806-044851,https://drive.google.com/file/d/1SSagFMm0zBy3LtWrnd5GFSLPc2VFA7Da/view?usp=drivesdk
05/08/2026,084-08-2026,Naivo,67-69gr,728,Livré,F-20260806-045026,https://drive.google.com/file/d/1n96KUOJU9RMAHULY9o8LDwkYyHOnmluv/view?usp=drivesdk
05/08/2026,086-08-2026,Major Shop,70-74gr,266,Livré,F-20260806-045539,https://drive.google.com/file/d/1n_7k6IpIIiG1MJVEYcFUlzxZEYHhDero/view?usp=drivesdk
05/08/2026,087-08-2026,Pompier,70-74gr,200,Livré,F-20260806-045644,https://drive.google.com/file/d/1i-XvXeOJUvJVqk0C4YH0hvCQYdb07sal/view?usp=drivesdk
05/08/2026,088-08-2026,EPP Tsiry,75gr +,115,Livré,F-20260806-045753,https://drive.google.com/file/d/1UNEBzld5BnG0krXOl88wuUBOo5NxIIGk/view?usp=drivesdk
05/08/2026,089-08-2026,Chinoise,Casser,39,Livré,F-20260806-045933,https://drive.google.com/file/d/1HH8z_tDd506BI6OV0db6COCqbZkWer-h/view?usp=drivesdk
06/08/2026,090-08-2026,Mercy Ships,61-63gr,450,Livré,F-20260806-075904,https://drive.google.com/file/d/1uQwvB8jpPypiKvnwxdjaBo9XhpqU3NnW/view?usp=drivesdk
06/08/2026,091-08-2026,Masteva,67-69gr,150,Livré,F-20260806-143852,https://drive.google.com/file/d/1fhnVEhTNYMJpScH9qktR0Xy_nkwdoHzX/view?usp=drivesdk
06/08/2026,092-08-2026,Leader Price,57-60gr,1260,Livré,F-20260807-051816,https://drive.google.com/file/d/10l8Ny7PI61n9tQKUwgJ88rO4TD9_T_62/view?usp=drivesdk
06/08/2026,093-08-2026,Angéline,47-56gr,340,Livré,F-20260807-052607,https://drive.google.com/file/d/1k3qyHsBqROM0_N6GTTVuSCZxs9giawnd/view?usp=drivesdk
06/08/2026,096-08-2026,Damaskôsy,61-63gr,771,Livré,F-20260807-052905,https://drive.google.com/file/d/1pGOM58t8-pTJE4Cgbf53cMFe-tzH9Se6/view?usp=drivesdk
06/08/2026,097-08-2026,Rahery,64-66gr,986,Livré,F-20260807-053002,https://drive.google.com/file/d/12r4ShR0IRKFjvUOSoSVJWBmu1W8M-4O3/view?usp=drivesdk
06/08/2026,098-08-2026,Naivo,67-69gr,631,Livré,F-20260807-053430,https://drive.google.com/file/d/1gal1Vedi8XE667jOzwHaqvFaXNnwweiO/view?usp=drivesdk
06/08/2026,101-08-2026,Major Shop,70-74gr,397,Livré,F-20260807-053532,https://drive.google.com/file/d/11p73-7LAgCiXW2rrFV2SnyfFEJrqm4sr/view?usp=drivesdk
06/08/2026,102-08-2026,EPP Tsiry,75gr +,91,Livré,F-20260807-053608,https://drive.google.com/file/d/1PPjGmIlIPc2vRvBGKWjZ-IUxP5DGr0ql/view?usp=drivesdk
06/08/2026,103-08-2026,Lasopy,Casser,61,Livré,F-20260807-053715,https://drive.google.com/file/d/1r1buAnOvne2wD--foRqfT8IIUl-VW44i/view?usp=drivesdk
07/08/2026,106-08-2026,Calypso,67-69gr,600,Livré,F-20260807-053759,https://drive.google.com/file/d/1IVXoYsAINRXFPIPmz3RYbDt3afD-vjkQ/view?usp=drivesdk
07/08/2026,107-08-2026,Nambinina,47-56gr,339,Livré,F-20260807-054348,https://drive.google.com/file/d/1TEOXaTVdKJCp5aN9YgIt-DiYPBAcmolm/view?usp=drivesdk
07/08/2026,108-08-2026,Mercy Ships,61-63gr,500,Livré,F-20260807-072318,https://drive.google.com/file/d/1qoAwN90wijUFzeOQjU-AcfyAMepz_PFK/view?usp=drivesdk
